news_id,ticker,stock_name,date,open,high,low,close,volume
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-11,55500,55700,50200,51900,1754985
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-12,51200,54300,50900,53000,1293089
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-13,53000,54800,52700,53600,807259
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-14,50900,52000,49300,49900,1156726
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-17,51000,56000,50700,55900,1760579
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-18,54300,55400,53200,54700,879067
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-19,54200,57400,51500,55400,1366322
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-20,58900,58900,52100,53900,2000441
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-21,49600,51200,48450,49000,1131444
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-24,49650,50200,48600,50100,1411504
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-25,52200,53500,51500,52400,819223
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-26,53500,53900,51500,53600,579814
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-27,54400,55200,53000,53800,502639
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-11-28,53800,55100,53100,54200,591223
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-12-01,54500,54900,51300,52400,661762
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-12-02,52400,53250,51300,52100,505805
20df8895-eab5-4d97-9839-96753f7611b4,222800,심텍,2025-12-03,54400,57700,52600,57200,1637946
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-11,228500,233500,224500,227500,361539
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-12,226500,229500,223500,226500,285570
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-13,225000,226250,220500,221500,495921
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-14,213500,216500,212000,213000,601975
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-17,216000,217000,208500,215500,470203
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-18,210500,212000,202500,204000,641226
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-19,208000,222500,201000,215000,1166055
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-20,224000,228000,218500,218500,783585
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-21,208000,221500,207000,217500,689878
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-24,223500,231500,219000,226000,917018
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-25,239500,245000,236000,241500,1028743
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-26,250000,258000,242000,257000,893102
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-27,252500,259250,250000,255000,531577
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-11-28,253000,254500,247500,251000,529584
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-12-01,255000,259000,243500,250000,544242
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-12-02,251500,258500,248250,252000,450595
20df8895-eab5-4d97-9839-96753f7611b4,009150,삼성전기,2025-12-03,255000,266000,251500,261000,598750
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-11,53000,53000,41200,42050,4603053
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-12,41100,47350,38850,42150,5904843
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-13,41100,45000,40450,40600,1499929
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-14,39800,39800,33600,35600,1466049
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-17,36100,38300,31700,36200,2587733
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-18,31100,33000,29600,30350,2436003
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-19,31100,33100,29850,30400,1785087
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-20,31650,35300,31000,33900,3673455
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-21,32250,35000,31950,34200,1452690
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-24,34700,34750,31250,32900,850386
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-25,35350,41700,34750,38650,10413911
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-26,41150,50200,40050,50200,11201428
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-27,51200,54600,47850,49800,7126667
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-11-28,50600,51000,44150,44200,3738461
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-12-01,43900,48750,43000,44250,3674627
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-12-02,44250,47100,41700,44350,3396396
20df8895-eab5-4d97-9839-96753f7611b4,486990,노타,2025-12-03,41500,42450,37400,40800,7791229
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-11,175200,177900,172100,173300,180784
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-12,173600,176200,172800,175300,148897
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-13,175000,175100,172300,172600,203332
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-14,169100,169700,167100,167600,159355
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-17,170300,170400,165500,168200,121397
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-18,166600,167800,162700,163100,157782
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-19,164700,165000,161000,164200,204154
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-20,167100,170200,166400,168400,171199
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-21,165100,170000,163500,169000,148050
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-24,170900,172000,165900,166800,196482
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-25,169000,169900,166900,167800,100784
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-26,169800,171100,165500,169300,177714
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-27,170000,171400,168300,169300,128923
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-11-28,170200,170900,167300,168500,100963
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-12-01,169600,171100,168500,169700,84800
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-12-02,170300,172600,169300,170800,135017
20df8895-eab5-4d97-9839-96753f7611b4,018260,삼성에스디에스,2025-12-03,171000,176400,169100,172100,161188
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-11,24000,24150,22700,22950,5592906
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-12,23300,24900,22900,24550,6598048
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-13,24600,24900,24000,24550,4020883
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-14,23800,24300,23250,23400,4053645
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-17,23650,23700,22700,23050,2676036
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-18,22650,22900,21650,21900,3997855
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-19,22200,22450,21450,22150,2662331
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-20,22800,23050,22250,22250,2827599
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-21,21250,21600,21050,21150,2950259
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-24,21550,22150,21000,21200,5542608
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-25,21500,21950,20700,21000,2900422
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-26,21400,22500,21400,22500,3726321
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-27,22500,22600,22000,22200,2312454
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-11-28,22350,22400,21750,21850,2136240
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-12-01,22050,22550,21550,21900,2410297
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-12-02,22000,22550,21600,21750,3090600
21cf37e4-09b7-4740-a224-29a5209ade27,006800,미래에셋증권,2025-12-03,21850,22900,21700,22250,4418719
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-11,114100,116000,113800,116000,959520
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-12,115700,119900,115300,118600,1238570
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-13,117200,118700,116700,118000,783292
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-14,116500,119500,115800,117000,667473
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-17,118100,118900,116800,117400,619912
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-18,116300,117300,114500,114500,514941
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-19,115700,116400,114100,114500,615044
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-20,115400,116200,113400,113400,651240
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-21,111900,114700,111500,114000,680023
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-24,114900,115000,111100,111100,1566600
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-25,112200,113200,111000,111200,632037
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-26,113200,113200,111600,113200,527546
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-27,113000,114000,112800,114000,477958
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-11-28,114000,115300,112900,114100,609629
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-12-01,113900,114400,111000,112300,690993
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-12-02,113200,117000,112900,117000,984373
a8134936-1c3d-4728-8c90-bf574b99290e,000270,기아,2025-12-03,117300,119200,116500,118600,1065618
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-11,103700,106000,102000,103500,27742542
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-12,103000,103900,101600,103100,19413497
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-13,102500,104200,102300,102800,20838741
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-14,99000,99600,97200,97200,21806342
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-17,99800,101000,99500,100600,17192584
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-18,99800,100900,97500,97800,18684068
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-19,97100,97500,94600,96500,18993346
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-20,100900,102900,99500,100600,25360435
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-21,95600,96800,94500,94800,23103574
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-24,97800,99000,96200,96700,29831172
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-25,101400,101400,97800,99300,16110054
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-26,100500,102900,99300,102800,21314975
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-27,104100,105500,102700,103500,16453004
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-11-28,103800,103800,100500,100500,15292277
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-12-01,102000,102800,99900,100800,10905526
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-12-02,101200,103500,101000,103400,13649487
8107473c-5241-4af4-b1d2-e831455c6123,005930,삼성전자,2025-12-03,104700,105500,104000,104500,14530881
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-11,622000,646000,604000,619000,5508697
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-12,605000,620000,601000,617000,2831484
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-13,607000,622000,607000,612000,3875541
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-14,579000,585000,560000,560000,5778374
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-17,588000,606000,584000,606000,4470947
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-18,583000,591000,570000,570000,3544391
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-19,563000,570000,546000,562000,4529736
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-20,595000,597000,570000,571000,4670237
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-21,518000,531000,514000,521000,6646712
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-24,531000,542000,517000,520000,6399162
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-25,546000,550000,518000,519000,3716730
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-26,513000,528000,501000,524000,5127393
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-27,535000,556000,533000,544000,3654092
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-11-28,551000,552000,530000,530000,2680138
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-12-01,542000,545000,525000,538000,3134704
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-12-02,548000,559000,542000,558000,2686580
8107473c-5241-4af4-b1d2-e831455c6123,000660,SK하이닉스,2025-12-03,550000,559000,544000,552000,2562099
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-11,57900,58400,56200,57100,346148
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-12,57100,57200,55800,56900,331412
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-13,56200,57500,55800,56200,404694
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-14,55700,59600,55000,56500,845771
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-17,58000,59400,56600,59100,472529
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-18,58000,58700,56400,56900,554449
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-19,56900,57400,54400,56100,409357
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-20,58300,58700,56600,58100,382474
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-21,55400,56500,54200,54400,510694
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-24,55200,56500,54700,56400,406516
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-25,60600,64500,58900,63100,2804197
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-26,65700,66600,62600,64500,1521284
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-27,63700,65300,63400,64800,528515
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-11-28,65200,69000,64100,68300,1161350
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-12-01,70100,70300,65900,66600,810603
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-12-02,67000,67200,64900,65600,480525
8107473c-5241-4af4-b1d2-e831455c6123,058470,리노공업,2025-12-03,67000,68700,65500,66000,633096
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-11,80200,82300,78000,79100,194830
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-12,78700,79900,77500,78800,144977
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-13,78200,79100,76300,77300,167026
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-14,74300,75100,72900,74000,188929
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-17,76000,83500,75900,83200,386577
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-18,80900,92000,80600,88100,911185
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-19,87100,91800,84300,88300,430336
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-20,90000,91600,87000,88000,213202
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-21,83500,84600,79400,80300,212322
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-24,81600,89000,80700,88200,357135
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-25,94800,113500,93600,102600,1462890
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-26,109000,111700,101500,104300,522452
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-27,104200,107200,102300,103000,254364
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-11-28,103600,113500,101600,111900,491658
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-12-01,111200,117900,106200,111100,536861
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-12-02,111400,112900,109400,110800,219928
8107473c-5241-4af4-b1d2-e831455c6123,095340,ISC,2025-12-03,111500,116400,111500,114000,276522
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-11,131100,133700,127600,129700,1245649
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-12,129500,134500,127300,131100,1115875
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-13,131300,133500,128200,133500,1001104
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-14,129100,129100,125300,125600,1106865
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-17,127300,134200,126800,132300,1724711
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-18,129700,129800,121500,121700,1604701
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-19,121900,124000,115700,120700,1285531
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-20,126400,126500,122800,123500,786081
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-21,113900,121000,113400,120100,984944
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-24,122400,122500,117100,119600,816534
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-25,122100,122700,117200,120100,991214
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-26,120500,128900,118800,128500,1574505
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-27,129100,129500,123100,124300,938470
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-11-28,124400,125200,122800,123600,570311
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-12-01,124600,126700,120500,121700,803895
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-12-02,122200,124300,119500,120500,843149
8107473c-5241-4af4-b1d2-e831455c6123,042700,한미반도체,2025-12-03,120600,124700,120500,121500,840707
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-11,118500,119100,112000,116400,2126961
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-12,116400,120600,114600,119600,1485205
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-13,118500,123500,118000,119400,1074429
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-14,114800,115500,110200,111100,1396736
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-17,117900,134000,117800,131500,4773764
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-18,127600,130550,122600,123700,1784925
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-19,123200,129300,116900,127600,2125957
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-20,135000,136700,130400,133300,1843619
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-21,122600,126900,120600,122100,1883646
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-24,124700,130500,123400,125100,2333901
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-25,144200,148200,137900,140700,4362619
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-26,146500,146500,133000,141600,3347233
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-27,141600,149300,140000,146300,2123716
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-11-28,143200,145000,138500,144000,1645698
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-12-01,145000,145000,133500,135300,2097943
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-12-02,136500,139700,136200,137600,1265809
8107473c-5241-4af4-b1d2-e831455c6123,007660,이수페타시스,2025-12-03,138400,139900,135200,139700,1247399
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-11,47300,49600,46300,48500,2143601
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-12,47900,52800,46900,52300,2875856
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-13,50900,51400,48900,49500,1559189
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-14,47200,48850,46600,47200,1468332
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-17,48500,51400,46850,51200,1880726
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-18,49700,52000,49450,50800,1236457
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-19,50400,53700,47600,52300,2092853
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-20,54200,54300,49950,51400,1875597
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-21,47350,49500,47300,47350,1736747
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-24,47850,49400,47400,48350,1119956
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-25,50700,53700,50700,52900,2579893
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-26,53800,53900,49150,50600,1874873
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-27,51200,51500,48900,50000,1310340
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-11-28,49850,50300,48200,49200,1169855
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-12-01,49800,50200,46550,48300,1339809
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-12-02,48850,49450,47450,47500,1078978
8107473c-5241-4af4-b1d2-e831455c6123,353200,대덕전자,2025-12-03,48050,50100,47450,49900,1504617
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-11,22350,26450,22000,23900,4144084
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-12,24050,29450,22700,28300,4608542
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-13,27400,30600,27100,29250,1803458
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-14,27900,28500,26350,26600,781263
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-17,29000,32450,29000,32150,1822049
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-18,31000,32600,30600,30900,645217
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-19,30900,32050,28200,31450,768411
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-20,32400,33850,29350,30150,680119
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-21,27250,29500,27150,28200,395751
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-24,28500,29200,27150,28350,263010
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-25,30000,31000,29550,30300,458916
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-26,30900,31200,29450,30750,255507
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-27,30900,32300,30200,31950,447498
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-11-28,32600,33250,30700,31250,504559
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-12-01,31600,37150,31600,36150,2018216
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-12-02,36600,36650,33300,34100,1097784
8107473c-5241-4af4-b1d2-e831455c6123,007810,코리아써키트,2025-12-03,34100,37450,33950,37200,1010170
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-11,228500,233500,224500,227500,361539
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-12,226500,229500,223500,226500,285570
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-13,225000,226250,220500,221500,495921
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-14,213500,216500,212000,213000,601975
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-17,216000,217000,208500,215500,470203
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-18,210500,212000,202500,204000,641226
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-19,208000,222500,201000,215000,1166055
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-20,224000,228000,218500,218500,783585
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-21,208000,221500,207000,217500,689878
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-24,223500,231500,219000,226000,917018
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-25,239500,245000,236000,241500,1028743
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-26,250000,258000,242000,257000,893102
8107473c-5241-4af4-b1d2-e831455c6123,009150,삼성전기,2025-11-27,252500,259250,250000,255000,531577
